customer_id,trans_date,tran_amount
CS7383,17-Oct-14,16
CS8943,20-Aug-14,60
CS8649,23-Jan-14,30
CS8246,03-Jul-14,41
CS7493,23-Jan-14,79
CS8999,02-Jul-14,18
CS7257,19-Feb-15,61
CS7520,13-Mar-15,78
CS8430,16-Jul-14,23
CS7643,30-Dec-14,50
CS8836,28-Jan-15,11
CS7151,18-Jun-14,10
CS8332,29-Jan-14,76
CS7625,02-Nov-14,76
CS7878,12-Nov-14,72
CS8433,30-Dec-14,41
CS8505,18-Nov-14,53
CS8906,30-Apr-14,28
CS8807,14-Jan-15,16
CS7635,11-May-14,75
CS7679,04-Nov-14,46
CS8285,02-Sep-14,62
CS8441,11-May-14,37
CS7597,16-Feb-14,63
CS7159,03-Jul-14,67
CS7327,08-Mar-14,46
CS7633,19-Feb-14,19
CS8352,11-Mar-14,74
CS8205,18-Mar-14,55
CS8063,01-Oct-14,70
CS8319,10-Feb-14,76
CS8807,09-Sep-14,11
CS7807,19-Jan-14,68
CS8803,16-Mar-14,43
CS7617,02-Dec-14,59
CS7547,14-Feb-14,70
CS7978,29-Nov-14,39
CS7274,11-Mar-15,71
CS8843,28-Aug-14,46
CS7759,21-Apr-14,72
CS8700,16-Apr-14,31
CS8063,17-Nov-14,20
CS7807,19-Jan-14,50
CS8348,25-Oct-14,40
CS7156,30-Dec-14,38
CS8503,12-Jan-14,47
CS8785,26-Feb-14,50
CS7360,21-Dec-14,50
CS8915,17-Dec-14,63
CS8113,27-Aug-14,77
CS8430,23-Apr-14,45
CS8180,05-Nov-14,63
CS7609,30-Oct-14,12
CS8744,29-Jan-15,59
CS7477,03-Apr-14,32
CS7704,15-Oct-14,16
CS8996,09-Dec-14,30
CS7729,03-Mar-15,22
CS7863,24-Jan-15,15
CS7688,10-Jun-14,42
CS7518,24-Mar-14,62
CS7732,25-Apr-14,11
CS7414,01-Apr-14,43
CS7608,04-Sep-14,25
CS7175,23-Jan-15,59
CS7740,16-Jan-15,30
CS8735,06-Mar-14,34
CS7270,20-Jul-14,20
CS8148,12-May-14,64
CS8918,16-Jan-14,12
CS7409,15-May-14,41
CS7378,15-Oct-14,16
CS7177,06-Dec-14,46
CS7803,29-Sep-14,76
CS8396,04-May-14,61
CS8603,08-Oct-14,57
CS7454,16-Oct-14,48
CS7994,09-Nov-14,58
CS8612,03-Jan-14,32
CS7942,17-Dec-14,25
CS8855,18-Jul-14,63
CS8709,07-Mar-15,36
CS7739,11-Jan-15,40
CS7818,12-Nov-14,24
CS8588,22-Mar-14,39
CS8418,23-Jan-14,17
CS8424,09-Jan-14,31
CS8364,20-Jan-15,25
CS7509,21-Mar-14,79
CS7337,25-May-14,15
CS7515,18-Mar-14,23
CS7324,04-May-14,43
CS7857,09-Mar-15,45
CS7152,10-Oct-14,19
CS7232,01-May-14,39
CS8312,23-Sep-14,49
CS8821,21-Apr-14,21
CS8727,31-Oct-14,75
CS7168,04-Sep-14,62
CS7717,25-Apr-14,41
CS7191,09-Jan-15,67
CS7154,02-Sep-14,50
CS8368,12-Jun-14,15
CS8555,15-May-14,46
CS7551,06-Jan-14,12
CS7194,01-Jan-14,68
CS7151,27-Jan-15,28
CS8434,05-Feb-15,26
CS8129,21-Feb-15,72
CS8373,13-Oct-14,59
CS7574,27-Sep-14,14
CS8366,15-May-14,62
CS7802,15-Feb-15,54
CS7901,01-Oct-14,71
CS7296,04-Mar-15,58
CS8798,28-Oct-14,48
CS8556,02-Jan-14,29
CS8300,28-Jun-14,28
CS7739,27-Jan-15,67
CS7860,29-Nov-14,61
CS8884,03-Jun-14,16
CS7806,25-Nov-14,48
CS7924,14-Feb-15,73
CS7324,06-Jun-14,61
CS7419,23-Aug-14,62
CS8577,17-Jul-14,33
CS8322,10-Feb-15,25
CS8068,16-Apr-14,32
CS7908,01-Dec-14,51
CS7761,06-Feb-14,53
CS8588,11-Dec-14,54
CS8738,23-Nov-14,31
CS8432,29-Jul-14,18
CS7263,28-Jan-14,22
CS8174,11-Dec-14,16
CS8229,17-Feb-15,53
CS8873,17-Feb-15,73
CS8341,16-Feb-15,47
CS7401,12-Jan-14,31
CS7577,14-Dec-14,76
CS7399,10-Jun-14,30
CS8208,02-Feb-15,15
CS7699,14-Jun-14,43
CS7870,24-Apr-14,67
CS7159,16-Jan-15,73
CS7887,21-Mar-14,63
CS8930,18-Apr-14,29
CS7365,19-Nov-14,74
CS7601,28-Jul-14,29
CS8891,19-Jan-15,26
CS7212,06-Apr-14,16
CS7844,21-Aug-14,28
CS8603,12-Jan-15,28
CS8936,17-Jun-14,58
CS8459,30-Apr-14,31
CS8966,07-Jan-14,65
CS7187,22-Feb-15,73
CS8514,08-Sep-14,57
CS7656,24-Apr-14,35
CS7897,25-Apr-14,72
CS8089,06-Apr-14,24
CS8113,07-Feb-14,61
CS7273,17-Feb-15,55
CS7559,02-Mar-15,50
CS7369,05-Mar-14,69
CS7704,07-May-14,40
CS7947,23-Jan-14,32
CS7841,03-Mar-15,63
CS7422,11-Mar-15,63
CS7501,28-Sep-14,13
CS8657,11-Jul-14,66
CS7400,16-Jun-14,61
CS7910,01-Jan-15,56
CS8085,27-Apr-14,27
CS8649,30-Nov-14,69
CS7794,23-Feb-15,28
CS8902,27-Nov-14,31
CS7234,20-Sep-14,40
CS7612,25-Feb-15,10
CS8401,02-May-14,35
CS8524,29-Jul-14,57
CS8370,22-Aug-14,14
CS8821,18-Jul-14,53
CS7780,27-Apr-14,67
CS7119,19-Apr-14,20
CS7869,12-Apr-14,62
CS8714,14-Oct-14,25
CS7920,22-Nov-14,77
CS8492,20-Jan-14,18
CS8115,09-Jul-14,55
CS7463,28-Aug-14,30
CS8665,12-Jun-14,32
CS8696,23-Jan-14,70
CS7660,24-Feb-15,33
CS8962,13-Jan-14,55
CS7216,24-Jul-14,41
CS8296,18-Mar-14,68
CS7733,26-Jul-14,16
CS8244,12-Jul-14,19
CS7128,29-Mar-14,25
CS7158,04-Dec-14,25
CS7627,19-Jul-14,35
CS7720,06-Feb-15,49
CS7485,06-Oct-14,68
CS7237,24-Apr-14,17
CS8677,03-May-14,47
CS7959,14-May-14,26
CS8257,30-Nov-14,57
CS8721,18-Feb-14,50
CS8260,24-Sep-14,37
CS8700,22-Nov-14,65
CS8075,23-May-14,20
CS7312,24-Aug-14,74
CS7802,10-Apr-14,37
CS8362,10-Jan-15,30
CS8034,18-Aug-14,21
CS7590,02-Jan-14,53
CS7555,04-May-14,22
CS7580,07-Sep-14,38
CS8228,22-Nov-14,61
CS7357,13-Jun-14,43
CS7600,23-Aug-14,21
CS8761,04-Feb-15,34
CS8804,08-Jan-14,40
CS7692,15-Mar-15,68
CS8837,04-Dec-14,39
CS8055,22-Apr-14,46
CS7336,22-May-14,22
CS8601,29-Jan-15,12
CS8596,22-Dec-14,73
CS8463,03-Mar-15,71
CS8203,09-Nov-14,10
CS7279,03-Sep-14,10
CS8127,05-Mar-15,57
CS7800,12-Jul-14,43
CS7802,01-Feb-15,23
CS8498,05-Mar-14,25
CS7319,07-Aug-14,40
CS8854,25-Dec-14,21
CS7338,16-Apr-14,24
CS7540,09-Dec-14,40
CS8371,25-Apr-14,28
CS7490,10-Feb-15,62
CS7656,14-Oct-14,50
CS8702,08-Jun-14,20
CS8583,24-Jan-15,47
CS8054,30-Jan-15,53
CS7678,31-Dec-14,42
CS7257,25-May-14,24
CS8577,08-Mar-15,18
CS8711,28-Jan-14,59
CS7434,05-Apr-14,20
CS8483,30-Nov-14,20
CS8821,26-Apr-14,72
CS7850,14-Jan-15,28
CS8309,02-Aug-14,76
CS7695,05-Apr-14,75
CS7231,27-Sep-14,42
CS8785,20-May-14,13
CS7279,11-Jan-15,68
CS8846,28-Oct-14,21
CS7942,28-Nov-14,68
CS8469,18-Mar-14,25
CS7740,11-Jan-14,14
CS7334,19-Jul-14,45
CS8101,13-Jan-15,36
CS7603,18-Jan-14,60
CS7857,16-Jan-14,45
CS7434,27-Feb-15,70
CS7989,16-Nov-14,37
CS8577,01-Oct-14,30
CS7791,03-Mar-15,41
CS8339,07-Jan-15,28
CS8247,27-Aug-14,40
CS8557,11-Jul-14,44
CS7254,14-Nov-14,42
CS7920,23-Dec-14,38
CS7236,05-Apr-14,21
CS8065,18-May-14,43
CS7409,20-Dec-14,61
CS7788,08-Oct-14,25
CS7241,07-Oct-14,62
CS8783,13-Apr-14,73
CS8463,11-Dec-14,58
CS8579,12-Dec-14,27
CS8209,29-Oct-14,72
CS7113,09-Feb-15,33
CS8165,15-Jul-14,74
CS7394,24-Mar-14,79
CS7203,19-Jun-14,53
CS8281,17-Feb-14,50
CS8911,13-Dec-14,79
CS7239,07-Jul-14,58
CS8692,22-Apr-14,57
CS7667,03-Apr-14,22
CS7142,12-Jan-14,78
CS8899,14-Jan-15,30
CS8318,20-Jan-14,15
CS8490,13-Mar-14,15
CS8613,31-Jan-15,76
CS7602,05-Mar-14,57
CS8145,04-Jan-15,45
CS8291,14-Feb-14,40
CS8346,27-Nov-14,42
CS8833,13-Mar-15,27
CS7399,31-Dec-14,38
CS7589,17-Dec-14,27
CS8508,05-May-14,72
CS7419,02-Jan-14,49
CS8414,12-Feb-14,53
CS7170,13-Mar-15,78
CS8926,15-Feb-15,25
CS8544,15-Sep-14,42
CS7659,01-Feb-15,62
CS7263,10-Mar-15,28
CS7604,18-Jul-14,64
CS7588,13-Sep-14,38
CS7117,02-Jul-14,23
CS7183,23-Jun-14,56
CS8590,11-Oct-14,33
CS7298,31-Jan-15,18
CS8491,30-Jan-15,43
CS8697,18-Apr-14,79
CS7721,27-Mar-14,64
CS7804,16-Apr-14,29
CS8620,25-Oct-14,33
CS8682,24-Nov-14,47
CS7575,27-Mar-14,65
CS7951,15-Feb-14,17
CS7180,03-Apr-14,23
CS7829,13-Jun-14,67
CS7791,17-Jun-14,20
CS8130,20-Jan-15,63
CS7502,20-Jul-14,50
CS8502,30-Jul-14,44
CS8739,25-May-14,19
CS8673,15-Mar-15,49
CS7699,28-Feb-15,36
CS7279,19-Feb-14,55
CS8953,25-Feb-14,38
CS8449,01-Aug-14,53
CS7180,02-Jan-14,22
CS8019,11-Feb-14,60
CS8514,16-Jun-14,29
CS7490,18-Jul-14,28
CS7238,20-Jul-14,29
CS8072,12-Jan-15,65
CS8098,01-Feb-14,26
CS8860,25-Sep-14,38
CS8209,19-Sep-14,58
CS7519,09-Dec-14,69
CS8941,19-Jan-14,54
CS7176,25-May-14,12
CS8646,18-Jan-15,16
CS8739,09-Mar-14,69
CS7478,24-Jan-14,56
CS7687,20-Feb-15,79
CS7718,29-Dec-14,50
CS7778,13-Feb-15,24
CS8639,24-Sep-14,69
CS7130,12-May-14,51
CS8644,19-Feb-15,76
CS8626,05-Jul-14,44
CS8526,20-Jan-15,39
CS8442,04-May-14,54
CS8135,24-Oct-14,29
CS7277,18-Dec-14,25
CS7264,14-Oct-14,23
CS8793,05-Jan-15,14
CS8624,07-Feb-15,55
CS8810,17-Dec-14,17
CS7972,15-Apr-14,26
CS8493,04-Feb-15,30
CS8939,13-Sep-14,47
CS7211,05-Mar-14,38
CS8352,02-Jun-14,36
CS7966,14-Jan-15,42
CS7933,16-Nov-14,79
CS7751,08-Dec-14,37
CS8960,09-Feb-15,45
CS8277,06-Jul-14,13
CS8471,05-Nov-14,20
CS8819,21-Feb-15,67
CS7389,06-May-14,26
CS7419,24-Apr-14,55
CS7559,21-Jan-15,22
CS7947,02-Jul-14,19
CS7731,02-Mar-15,28
CS8954,28-Feb-14,44
CS8643,01-Oct-14,38
CS7905,02-Mar-15,58
CS8194,16-Jan-15,41
CS8616,01-Feb-15,32
CS7533,12-May-14,77
CS7170,26-Sep-14,54
CS8442,21-Jan-14,71
CS7163,06-Feb-15,30
CS8408,05-Mar-15,70
CS8854,06-Jan-14,60
CS7428,11-Sep-14,69
CS7130,10-Feb-15,33
CS8917,04-Jan-15,28
CS8855,05-Jul-14,22
CS7669,03-May-14,51
CS8560,02-Jul-14,68
CS7127,13-Nov-14,72
CS8756,09-Nov-14,75
CS7233,06-Nov-14,74
CS8018,25-Aug-14,62
CS7296,28-Sep-14,13
CS8291,14-Jun-14,74
CS8664,10-Dec-14,67
CS8836,13-Aug-14,34
CS8377,12-Jul-14,52
CS8672,04-Dec-14,28
CS7282,14-Sep-14,11
CS8213,27-Jan-15,11
CS8931,11-Mar-15,20
CS7911,19-May-14,20
CS8636,01-Nov-14,68
CS7149,11-Dec-14,64
CS8991,17-May-14,79
CS7461,17-Feb-15,55
CS8030,29-Aug-14,77
CS8218,02-Jan-14,79
CS7793,19-Jan-15,19
CS7465,10-Nov-14,61
CS8517,03-Oct-14,15
CS7118,18-Feb-14,68
CS8142,12-Feb-15,73
CS8664,13-Jan-15,62
CS8101,14-Jun-14,41
CS7462,01-Jun-14,31
CS7898,09-Aug-14,65
CS7325,31-Jul-14,50
CS7957,06-Jun-14,76
CS8982,24-Dec-14,66
CS7303,01-Jan-14,55
CS7648,03-Mar-14,26
CS8257,27-Dec-14,25
CS7892,16-Nov-14,64
CS7812,17-Jun-14,35
CS8279,16-Feb-14,36
CS8492,21-Aug-14,67
CS8779,22-Nov-14,23
CS8566,29-May-14,36
CS7769,09-Jul-14,34
CS7422,18-Apr-14,43
CS7275,18-Nov-14,37
CS7784,17-Nov-14,36
CS7726,27-Nov-14,52
CS8495,25-Mar-14,33
CS7141,07-Sep-14,63
CS8187,20-Jan-15,52
CS8666,22-Jan-14,28
CS7564,26-Feb-15,57
CS7200,19-Jan-14,43
CS8459,26-Nov-14,26
CS7884,04-Oct-14,62
CS7743,29-Jul-14,21
CS7356,14-Apr-14,67
CS7719,07-Mar-14,71
CS7961,13-Jun-14,43
CS7291,18-Feb-14,21
CS7583,25-Oct-14,20
CS8870,10-Oct-14,77
CS7306,01-Jul-14,74
CS7958,20-Aug-14,66
CS8932,25-Nov-14,48
CS8777,15-May-14,33
CS8569,12-Mar-14,22
CS8573,01-Sep-14,18
CS8512,28-Jun-14,68
CS8872,07-Nov-14,68
CS8885,23-Oct-14,68
CS7196,24-Aug-14,53
CS7434,22-Nov-14,49
CS7210,22-Jul-14,52
CS7754,07-Oct-14,44
CS8704,10-Dec-14,36
CS8653,25-Jun-14,30
CS8819,30-Jan-15,75
CS8313,13-Mar-14,30
CS8832,29-Jan-15,27
CS7160,26-May-14,55
CS8124,30-Apr-14,25
CS7283,09-Nov-14,56
CS7989,16-Apr-14,75
CS8945,27-Apr-14,25
CS8579,01-Mar-15,24
CS7358,14-Jun-14,62
CS7222,30-Jan-15,57
CS8914,29-Jun-14,59
CS8926,05-Mar-14,62
CS7890,04-Jun-14,50
CS8843,29-Sep-14,62
CS8553,12-Apr-14,75
CS8671,10-Jan-15,76
CS7352,08-May-14,36
CS8530,04-Nov-14,22
CS8232,01-Sep-14,71
CS7986,23-Feb-14,45
CS8868,16-Oct-14,54
CS7333,12-Jun-14,10
CS8186,17-May-14,29
CS8055,21-Oct-14,45
CS8672,20-Apr-14,29
CS8676,11-May-14,13
CS8518,07-Jul-14,63
CS7326,13-Feb-14,36
CS8036,31-Dec-14,30
CS7460,27-Aug-14,36
CS8323,04-Oct-14,11
CS8149,20-Jan-15,33
CS8547,20-Feb-15,51
CS7631,15-Jan-14,29
CS8556,12-Jul-14,52
CS7748,29-Jan-15,37
CS8382,16-Sep-14,53
CS8529,09-Feb-15,68
CS7503,09-Aug-14,21
CS7983,14-Jul-14,70
CS7657,11-Nov-14,79
CS7648,20-Nov-14,49
CS7906,18-Mar-14,13
CS7950,07-Dec-14,37
CS8533,22-Apr-14,62
CS7365,27-Feb-15,74
CS8263,18-Jun-14,74
CS7771,21-Jul-14,33
CS8092,04-Jan-14,74
CS8172,24-Jan-15,38
CS8763,15-Apr-14,67
CS8461,11-Dec-14,33
CS7955,10-Aug-14,45
CS8005,13-Jan-15,63
CS7346,04-Jul-14,76
CS8298,04-Feb-15,51
CS7512,22-May-14,27
CS8093,03-Jan-14,24
CS7639,30-Aug-14,29
CS7152,06-May-14,49
CS7308,29-Sep-14,21
CS8275,14-Jun-14,22
CS8318,12-Jul-14,76
CS7347,10-Jan-14,56
CS7247,13-Nov-14,40
CS8081,17-Feb-15,69
CS7427,28-Oct-14,43
CS7807,13-Jan-14,13
CS7301,26-Feb-14,70
CS7220,08-Feb-14,24
CS7824,30-Jul-14,74
CS8162,12-Oct-14,44
CS7616,23-Sep-14,46
CS7497,09-Mar-15,71
CS8979,03-Jul-14,43
CS8996,13-Aug-14,43
CS8359,05-Feb-14,32
CS7534,27-May-14,24
CS7814,14-Feb-14,73
CS7442,01-Dec-14,56
CS7721,26-Jun-14,24
CS8441,25-Oct-14,28
CS8908,10-Jan-15,34
CS8530,14-Mar-15,71
CS8994,18-Jun-14,48
CS7848,20-Feb-14,55
CS7764,25-Dec-14,52
CS7565,15-Feb-14,79
CS7305,01-Jul-14,77
CS8662,01-Jan-15,45
CS8766,02-Jul-14,71
CS8610,26-Dec-14,42
CS8726,22-Jan-14,38
CS7454,09-Mar-14,48
CS8907,16-Nov-14,43
CS7121,27-Mar-14,54
CS7982,20-Feb-15,55
CS8658,17-Feb-15,34
CS8484,24-Jan-14,29
CS8706,18-Aug-14,43
CS8608,13-Jan-15,14
CS8255,04-Jun-14,12
CS7994,25-Apr-14,31
CS8672,16-Jan-14,44
CS8989,22-Nov-14,55
CS8895,26-Feb-15,77
CS8331,26-Oct-14,34
CS8131,10-Mar-14,75
CS7460,03-Feb-15,59
CS8093,14-Jun-14,63
CS8448,19-Feb-15,77
CS7566,25-Jun-14,27
CS7653,04-Jan-14,47
CS7763,26-Apr-14,39
CS7415,21-Jun-14,40
CS8747,12-Dec-14,56
CS7412,01-Mar-15,25
CS8458,11-Mar-14,69
CS7858,03-May-14,56
CS8702,14-Jan-15,50
CS7263,13-Mar-15,15
CS7406,23-Sep-14,19
CS7653,12-Sep-14,78
CS8605,12-Oct-14,63
CS7952,25-Apr-14,76
CS7163,24-Nov-14,52
CS7758,29-Oct-14,60
CS8182,24-Sep-14,61
CS8595,25-Aug-14,54
CS8736,02-Mar-15,27
CS8799,02-Oct-14,49
CS8423,03-Aug-14,55
CS7541,27-Mar-14,57
CS8798,12-Apr-14,30
CS7608,28-Sep-14,75
CS7535,27-Sep-14,30
CS7237,16-Feb-14,35
CS8059,02-Mar-14,34
CS7663,29-Nov-14,65
CS7445,12-Jan-14,32
CS7277,14-Jan-14,32
CS7885,10-Mar-15,59
CS8239,26-Feb-14,64
CS7630,02-Sep-14,60
CS8219,13-Jan-14,10
CS7201,29-Jan-14,17
CS7337,26-Dec-14,39
CS7155,26-Sep-14,53
CS8716,28-Mar-14,26
CS7731,30-Jun-14,58
CS7655,11-Jun-14,59
CS7867,21-May-14,41
CS8888,18-Feb-14,69
CS7416,06-Jun-14,36
CS8082,09-Sep-14,72
CS8310,16-Aug-14,58
CS8801,16-Sep-14,75
CS7127,03-Feb-15,37
CS7892,06-Feb-14,40
CS7860,22-Dec-14,18
CS8813,31-Dec-14,14
CS8116,06-Apr-14,52
CS7342,02-Oct-14,33
CS8460,05-Sep-14,29
CS8796,02-Oct-14,17
CS7910,16-Mar-14,18
CS8585,16-Mar-15,12
CS8959,12-Jul-14,19
CS7166,13-May-14,43
CS8845,14-Mar-14,25
CS8005,26-Jan-14,77
CS8334,06-Jul-14,36
CS8556,16-Feb-14,31
CS8319,29-Nov-14,40
CS7476,24-Oct-14,54
CS7270,19-Jan-15,70
CS8430,16-May-14,43
CS8590,10-May-14,51
CS8066,03-Jan-14,68
CS7631,23-Nov-14,63
CS7298,14-Mar-14,62
CS7832,03-Dec-14,26
CS7459,12-Nov-14,10
CS7148,23-Dec-14,49
CS8789,19-Nov-14,60
CS7381,13-Feb-14,72
CS8215,07-Jul-14,78
CS7490,27-Oct-14,68
CS7532,24-Feb-14,34
CS8979,01-Nov-14,18
CS8746,10-Jun-14,78
CS8647,20-Feb-14,25
CS8018,17-Sep-14,11
CS7714,09-Oct-14,15
CS7576,29-Apr-14,70
CS8833,21-Dec-14,40
CS7664,02-Mar-15,41
CS8512,20-Jun-14,19
CS8457,14-Jul-14,66
CS8296,30-Jun-14,21
CS8584,15-Oct-14,69
CS7202,21-Jan-15,63
CS8471,14-Mar-14,48
CS7119,12-Sep-14,77
CS8820,30-Apr-14,54
CS7189,17-Jun-14,30
CS8741,19-Apr-14,55
CS8819,08-May-14,54
CS8377,12-Jan-15,48
CS8783,10-Sep-14,34
CS7703,07-Sep-14,48
CS7118,09-Mar-14,49
CS7797,20-May-14,53
CS8422,01-May-14,42
CS8622,12-Feb-15,13
CS7215,28-Sep-14,62
CS8160,19-Nov-14,53
CS8946,08-May-14,20
CS8387,19-Mar-14,20
CS7184,16-Mar-15,26
CS8162,19-Dec-14,68
CS8349,31-Jan-14,75
CS7330,05-Jun-14,66
CS7997,19-Apr-14,45
CS8333,22-Feb-15,28
CS8482,25-Aug-14,44
CS7893,05-Feb-14,63
CS8562,21-Feb-15,37
CS8043,10-Oct-14,45
CS7280,13-Aug-14,69
CS8998,22-Dec-14,49
CS7605,29-Jan-15,45
CS8729,12-Feb-14,76
CS7952,10-Dec-14,41
CS8747,18-Nov-14,48
CS7816,09-Feb-15,47
CS7274,10-Mar-15,55
CS8366,11-Jan-14,29
CS7848,29-Sep-14,14
CS8174,03-Sep-14,27
CS7566,18-Apr-14,39
CS7330,07-May-14,13
CS7895,06-Nov-14,31
CS8061,20-Jul-14,49
CS8545,22-Jan-14,75
CS8588,16-Jul-14,58
CS8510,05-Nov-14,57
CS8422,30-Aug-14,28
CS8673,29-May-14,51
CS8227,08-Sep-14,35
CS8536,02-Feb-15,75
CS8923,08-Feb-14,31
CS7862,16-Jul-14,53
CS8693,27-May-14,47
CS7218,05-Nov-14,34
CS7831,02-Mar-15,52
CS8353,13-Oct-14,77
CS7690,13-Jun-14,39
CS8425,10-Nov-14,70
CS7945,25-Oct-14,37
CS7159,18-Dec-14,57
CS7128,11-Feb-14,20
CS7405,05-Nov-14,23
CS7167,21-Sep-14,77
CS7456,21-Feb-14,15
CS8836,06-Dec-14,12
CS8571,29-Nov-14,62
CS8359,16-Sep-14,35
CS8321,25-Aug-14,45
CS8899,02-Mar-15,31
CS8309,13-Mar-14,48
CS8490,21-Aug-14,46
CS8135,01-Jun-14,64
CS7447,09-Feb-14,67
CS7575,14-Jul-14,30
CS8092,28-Jan-15,61
CS8013,25-May-14,32
CS7113,14-Jan-15,10
CS8552,09-Jan-14,66
CS7317,13-Aug-14,42
CS8866,15-Oct-14,77
CS8759,21-Apr-14,10
CS7286,12-Jan-14,18
CS8909,27-Mar-14,18
CS7660,24-Jul-14,47
CS8513,23-Jun-14,74
CS8945,13-Jan-14,20
CS7502,30-Nov-14,78
CS7792,07-Jan-14,22
CS8653,30-Jun-14,48
CS8425,20-Jan-14,33
CS8353,24-Nov-14,75
CS7890,03-Mar-15,56
CS8915,26-Apr-14,18
CS8262,26-May-14,36
CS7554,22-Jan-14,60
CS8541,13-Sep-14,20
CS7173,16-Sep-14,16
CS7319,26-Oct-14,65
CS7748,20-Sep-14,59
CS7501,09-Feb-15,59
CS7218,07-Feb-15,56
CS8175,06-Jul-14,18
CS7631,22-Mar-14,41
CS7146,09-Mar-15,12
CS8519,25-Jul-14,67
CS8031,30-Jul-14,49
CS7968,02-Jan-14,54
CS7601,03-Nov-14,24
CS8263,17-Jan-15,44
CS7508,11-Jul-14,19
CS8931,14-Dec-14,46
CS8237,28-May-14,56
CS7525,03-Apr-14,59
CS8199,28-Aug-14,29
CS7426,23-Feb-15,71
CS8477,20-Jul-14,19
CS7582,26-Feb-15,11
CS8700,15-Oct-14,71
CS7827,04-Mar-15,42
CS8338,20-Sep-14,76
CS7643,12-Jul-14,69
CS7932,18-Oct-14,34
CS8658,21-Nov-14,36
CS8091,06-Dec-14,66
CS8922,11-Sep-14,32
CS7445,28-Jul-14,29
CS8411,12-Oct-14,48
CS7814,30-Oct-14,52
CS8216,10-Feb-14,79
CS8465,21-Jul-14,41
CS7838,11-Jan-15,39
CS7472,25-May-14,50
CS8533,01-Jan-15,56
CS7360,11-Oct-14,74
CS7963,08-Jul-14,34
CS8030,23-Aug-14,64
CS7332,25-Feb-14,68
CS7802,19-Dec-14,42
CS7825,03-Mar-15,12
CS7785,30-Jun-14,41
CS7768,18-May-14,63
CS7359,29-May-14,38
CS7767,03-Aug-14,29
CS7819,10-Jun-14,52
CS7592,24-May-14,54
CS8713,27-Mar-14,75
CS7737,29-Nov-14,77
CS8428,25-Jan-14,71
CS8464,04-Oct-14,54
CS7402,14-Jan-15,62
CS8990,12-Dec-14,75
CS7305,18-Jul-14,60
CS8840,26-Dec-14,34
CS7174,22-Jan-15,23
CS8387,20-Jan-14,30
CS8617,20-Jan-14,20
CS7211,28-Jan-14,24
CS7797,22-Jun-14,37
CS8149,03-Dec-14,15
CS8138,10-Oct-14,28
CS8487,18-May-14,26
CS8902,22-Feb-14,46
CS7116,30-May-14,30
CS8929,08-Aug-14,10
CS8642,27-Jun-14,60
CS8391,08-Apr-14,78
CS7589,22-Feb-15,19
CS8943,30-Dec-14,71
CS7443,22-Jan-15,24
CS7965,25-Jul-14,39
CS8258,22-Apr-14,44
CS7327,04-Jun-14,12
CS8083,10-Jan-15,13
CS8383,13-Dec-14,47
CS7752,27-Feb-15,12
CS7968,26-Mar-14,24
CS8039,29-Jan-15,12
CS8900,06-Mar-15,41
CS8842,17-Feb-15,29
CS7805,02-Jun-14,54
CS7634,24-Jun-14,40
CS8664,30-Dec-14,37
CS7734,05-Jan-14,61
CS7839,02-Apr-14,24
CS8502,08-Apr-14,22
CS8479,07-Jan-15,34
CS7162,25-Feb-15,54
CS8702,28-Apr-14,74
CS8526,07-Jun-14,12
CS8773,22-Aug-14,39
CS7758,10-Jan-15,48
CS7293,11-Dec-14,49
CS8627,11-Jul-14,29
CS7748,02-Jan-14,69
CS7114,31-Aug-14,13
CS8250,14-Jan-14,73
CS7567,20-Apr-14,43
CS7458,21-Feb-15,18
CS8055,01-Jun-14,48
CS7652,01-Dec-14,50
CS8520,28-Feb-15,40
CS8216,10-Aug-14,71
CS7595,22-Feb-14,71
CS7703,06-Jan-15,17
CS7450,23-Mar-14,15
CS7268,28-Oct-14,60
CS7544,27-Dec-14,23
CS7947,29-May-14,57
CS8449,28-Mar-14,29
CS8925,14-Mar-15,27
CS7908,18-Apr-14,64
CS8482,29-Oct-14,13
CS8207,10-Feb-15,73
CS8905,20-Dec-14,77
CS7488,22-Aug-14,45
CS7832,07-May-14,58
CS8685,23-Oct-14,64
CS7486,27-Jul-14,11
CS7764,06-Oct-14,23
CS8089,17-Jul-14,40
CS8152,28-Jan-15,21
CS7912,11-Nov-14,15
CS7234,09-Dec-14,31
CS8105,27-Jan-14,77
CS8443,24-Mar-14,60
CS7539,01-Jul-14,29
CS7602,18-Feb-15,13
CS8313,25-Apr-14,11
CS7796,01-Aug-14,69
CS8409,04-Jun-14,33
CS8610,16-Jan-15,78
CS8735,14-Jan-15,41
CS8379,02-Apr-14,22
CS8080,23-Mar-14,71
CS7438,02-Apr-14,67
CS8690,28-Oct-14,47
CS7747,26-Mar-14,35
CS8383,16-May-14,17
CS7723,24-Jan-15,51
CS8790,23-Sep-14,17
CS8231,14-Jan-14,48
CS7566,13-Apr-14,54
CS7636,28-Oct-14,10
CS7699,25-Feb-14,18
CS8890,05-Feb-14,16
CS8541,23-Sep-14,71
CS7296,22-Sep-14,55
CS7441,22-Aug-14,13
CS7730,11-Sep-14,53
CS7521,03-Sep-14,20
CS8878,12-Sep-14,40
CS8922,29-Jan-15,16
CS7765,22-Dec-14,47
CS7547,21-Jan-15,76
CS7607,15-May-14,41
CS7677,13-Feb-14,40
CS7260,02-Apr-14,24
